CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
1012559,11/28/11 22:13,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 16TH ST and CAPP ST,9,Mission,MISSION,37.76511,-122.4187,"(37.765109904243, -122.418698582168)",Voice In
1012558,11/28/11 22:11,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 15TH ST and SHOTWELL ST,9,Mission,MISSION,37.76687,-122.4165,"(37.7668713217817, -122.416548520311)",Voice In
1012554,11/28/11 21:42,2011,11/29/11 6:07,11/29/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 1ST ST and MISSION ST,6,Financial District,SOUTHERN,37.78976,-122.3976,"(37.7897624996519, -122.397574347207)",Voice In
1012529,11/28/11 20:04,2011,11/29/11 6:07,11/29/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1367 STEVENSON ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7705,-122.4215,"(37.770503117469, -122.421539784894)",Voice In
1012490,11/28/11 18:30,2011,12/5/11 6:45,12/5/11 6:45,Closed,Case Resolved -,311 Service Request Queue - Hold,311 External Request,Human Waste,waste,Human/Animal Waste,Human/Animal Waste - ClearChannel,Intersection of HYDE ST and MARKET ST,6,Civic Center,TENDERLOIN,37.77872,-122.4147,"(37.7787192939328, -122.414741067879)",Voice In
1012449,11/28/11 17:41,2011,1/16/12 6:07,1/16/12 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
1012347,11/28/11 16:09,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 6TH ST and STEVENSON ST,6,South of Market,TENDERLOIN,37.78175,-122.4097,"(37.7817543700794, -122.409693249045)",Voice In
1012302,11/28/11 15:34,2011,12/3/11 16:07,12/3/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 40TH AVE and CABRILLO ST,1,Outer Richmond,RICHMOND,37.7737,-122.5004,"(37.7737019264489, -122.500386302466)",Voice In
1012254,11/28/11 14:46,2011,11/29/11 6:07,11/29/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"117 SHOTWELL ST, SAN FRANCISCO, CA, 94103",9,,MISSION,37.76666,-122.4163,"(37.766658774, -122.41632573)",Voice In
1012220,11/28/11 14:26,2011,11/30/11 12:07,11/30/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of DODGE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78242,-122.417,"(37.7824203080071, -122.416983014922)",Voice In
1012218,11/28/11 14:25,2011,11/30/11 12:07,11/30/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and WILLOW ST,6,Tenderloin,TENDERLOIN,37.78378,-122.4176,"(37.7837773849685, -122.41761854379)",Voice In
1012215,11/28/11 14:23,2011,11/30/11 12:07,11/30/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"155 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78237,-122.4158,"(37.782369063761, -122.415786784791)",Voice In
1012213,11/28/11 14:22,2011,11/30/11 12:07,11/30/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"174 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78316,-122.412,"(37.783164416364, -122.412010939942)",Voice In
1012210,11/28/11 14:21,2011,11/30/11 12:07,11/30/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"140 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78263,-122.4121,"(37.782632586174, -122.412139194902)",Voice In
1012203,11/28/11 14:15,2011,11/28/11 18:07,11/28/11 18:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of ALAMEDA ST and VERMONT ST,10,Showplace Square,SOUTHERN,37.76853,-122.4049,"(37.7685307028016, -122.404874518972)",Voice In
1012036,11/28/11 11:47,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"200 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76324,-122.4185,"(37.763245122837, -122.41852143234)",Voice In
1012027,11/28/11 11:38,2011,11/29/11 8:07,11/29/11 8:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BUSH ST and HYDE ST,3,Lower Nob Hill,CENTRAL,37.78911,-122.417,"(37.7891101286065, -122.417016912967)",Voice In
1011992,11/28/11 11:00,2011,12/1/11 7:07,12/1/11 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BRIGHT ST and GARFIELD ST,11,Ingleside,TARAVAL,37.71989,-122.4636,"(37.7198898709172, -122.463560714292)",Voice In
1011950,11/28/11 10:26,2011,11/28/11 11:07,11/28/11 11:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"99 GROVE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,NORTHERN,37.77842,-122.4174,"(37.778425131918, -122.417385569363)",Voice In
1011923,11/28/11 10:06,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1563 PAGE ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77089,-122.4463,"(37.770884307768, -122.446332893513)",Voice In
1011905,11/28/11 9:49,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"419 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78473,-122.4163,"(37.784731658423, -122.416269223948)",Voice In
1011903,11/28/11 9:48,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"168 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78239,-122.4155,"(37.782392047863, -122.415493570799)",Voice In
1011902,11/28/11 9:46,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
1011900,11/28/11 9:45,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
1011875,11/28/11 9:34,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1011848,11/28/11 9:18,2011,11/28/11 10:07,11/28/11 10:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ARLETA AVE and SAN BRUNO AVE,10,Little Hollywood,INGLESIDE,37.71218,-122.4025,"(37.7121795168313, -122.40245957875)",Voice In
1011843,11/28/11 9:17,2011,12/5/11 6:40,12/5/11 6:40,Closed,Case Resolved -,311 Service Request Queue - Hold,311 External Request,Human Waste,waste,Human/Animal Waste,Human/Animal Waste - ClearChannel,Intersection of ARLETA AVE and SAN BRUNO AVE,10,Little Hollywood,INGLESIDE,37.71218,-122.4025,"(37.7121795168313, -122.40245957875)",Voice In
1011791,11/28/11 8:33,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"934 BRANNAN ST, SAN FRANCISCO, CA, 94103",6,Showplace Square,SOUTHERN,37.77082,-122.4063,"(37.770818290656, -122.406256601556)",Voice In
1011738,11/28/11 6:55,2011,12/1/11 6:07,12/1/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"56 CARVER ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,INGLESIDE,37.74236,-122.4101,"(37.742356460312, -122.410108586318)",Voice In
1011569,11/27/11 17:54,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of CHURCH ST and DAY ST,8,Noe Valley,INGLESIDE,37.7429,-122.4266,"(37.7428974441451, -122.42659414072)",Voice In
1011531,11/27/11 16:46,2011,11/29/11 6:07,11/29/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and RODGERS ST,6,South of Market,SOUTHERN,37.77545,-122.4095,"(37.7754509013937, -122.409481340161)",Voice In
1011508,11/27/11 16:24,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"181 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78408,-122.4104,"(37.784083605574, -122.410424239994)",Voice In
1011503,11/27/11 16:20,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78315,-122.4156,"(37.783154308438, -122.415643273086)",Voice In
1011499,11/27/11 16:18,2011,11/29/11 6:07,11/29/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"601 OFARRELL ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78554,-122.4146,"(37.785540253801, -122.41462117049)",Voice In
1011478,11/27/11 15:43,2011,12/5/11 18:07,12/5/11 18:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 6TH ST and JESSIE ST,6,South of Market,TENDERLOIN,37.7814,-122.4092,"(37.7813982047489, -122.409245585729)",Voice In
1011405,11/27/11 13:21,2011,12/1/11 7:07,12/1/11 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GRAFTON AVE and PLYMOUTH AVE,11,Ingleside,TARAVAL,37.72003,-122.4561,"(37.7200332174766, -122.456133626016)",Voice In
1011374,11/27/11 12:16,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"587 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7855,-122.4143,"(37.785499377125, -122.414321813208)",Voice In
1011372,11/27/11 12:15,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"116 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78329,-122.4112,"(37.783294101859, -122.411241580659)",Voice In
1011370,11/27/11 12:14,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"315 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78384,-122.4161,"(37.783840923636, -122.416080846027)",Voice In
1011369,11/27/11 12:12,2011,12/3/11 6:07,12/3/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"369 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78254,-122.4152,"(37.78254186192, -122.415160470246)",Voice In
1011280,11/27/11 9:49,2011,12/8/11 12:07,12/8/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 5TH ST and BLUXOME ST,6,South of Market,SOUTHERN,37.77594,-122.398,"(37.7759411609503, -122.39796943063)",Voice In
1011155,11/26/11 19:01,2011,12/5/11 6:37,12/5/11 6:37,Closed,Case Resolved -,311 Service Request Queue - Hold,311 External Request,Human Waste,waste,Human/Animal Waste,Human/Animal Waste - ClearChannel,Intersection of 3RD ST and CARROLL AVE,10,Bayview,BAYVIEW,37.72548,-122.3942,"(37.7254757565251, -122.394243601662)",Voice In
1011113,11/26/11 17:33,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
1011111,11/26/11 17:32,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"555 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7844,-122.4155,"(37.784401095473, -122.415456561278)",Voice In
1011110,11/26/11 17:31,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78339,-122.414,"(37.783393486901, -122.414014020412)",Voice In
1011107,11/26/11 17:29,2011,11/28/11 6:07,11/28/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"669 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78419,-122.4171,"(37.784187348611, -122.41714234631)",Voice In
1010953,11/26/11 13:37,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78538,-122.4163,"(37.7853759283045, -122.416259782281)",Voice In
1010952,11/26/11 13:36,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"334 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78405,-122.4158,"(37.784046630731, -122.415827005443)",Voice In
1010951,11/26/11 13:35,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"518 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.7847,-122.4149,"(37.784702912919, -122.414938328297)",Voice In
1010950,11/26/11 13:34,2011,11/28/11 13:07,11/28/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MASON ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78329,-122.409,"(37.7832878821779, -122.408952214449)",Voice In
1010921,11/26/11 12:39,2011,12/4/11 6:07,12/4/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"461 VALENCIA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76551,-122.4218,"(37.765514479592, -122.421762426609)",Voice In
1010883,11/26/11 11:40,2011,12/8/11 12:07,12/8/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 1ST ST and STEVENSON ST,6,Financial District,CENTRAL,37.79057,-122.3986,"(37.7905713259564, -122.398589472925)",Voice In
1010882,11/26/11 11:38,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78289,-122.4111,"(37.782890119293, -122.411062432474)",Voice In
1010857,11/26/11 10:51,2011,11/28/11 7:07,11/28/11 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"418 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,NORTHERN,37.7724,-122.4292,"(37.772399151724, -122.429248599807)",Voice In
1010852,11/26/11 10:37,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"Kidpower Park,   45 HOFF ST, SAN FRANCISCO, CA, 94110",6,Mission,MISSION,37.76415,-122.4203,"(37.764154329, -122.4202801)",Voice In
1010817,11/26/11 9:34,2011,12/8/11 12:07,12/8/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ARLINGTON ST and RICHLAND AVE,8,Fairmount,INGLESIDE,37.73669,-122.4272,"(37.7366848541641, -122.427155637851)",Voice In
1010793,11/26/11 8:29,2011,12/4/11 6:07,12/4/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1590 BRYANT ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76718,-122.4108,"(37.767183049239, -122.41079252554)",Voice In
1010786,11/26/11 8:16,2011,12/8/11 10:12,12/8/11 10:12,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of ALAMEDA ST and POTRERO AVE,10,Mission,MISSION,37.76835,-122.4078,"(37.7683537947628, -122.407813364052)",Voice In
1010783,11/26/11 8:12,2011,11/29/11 16:07,11/29/11 16:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"25 VAN NESS AVE, SAN FRANCISCO, CA, 94102",5,Civic Center,NORTHERN,37.77563,-122.4199,"(37.775632523348, -122.419883526762)",Voice In
1010651,11/25/11 16:31,2011,12/1/11 6:07,12/1/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"5842 GEARY BLVD, SAN FRANCISCO, CA, 94121",1,Outer Richmond,RICHMOND,37.78043,-122.4822,"(37.780424765331, -122.482214407636)",Voice In
1010620,11/25/11 15:41,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and SHANNON ST,6,Tenderloin,TENDERLOIN,37.78589,-122.4121,"(37.7858929127475, -122.412147392916)",Voice In
1010618,11/25/11 15:40,2011,11/28/11 7:07,11/28/11 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78466,-122.4144,"(37.7846571205337, -122.414430027214)",Voice In
1010616,11/25/11 15:38,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OFARRELL ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.786,-122.4113,"(37.7859963361182, -122.411325601535)",Voice In
1010615,11/25/11 15:36,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"339 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78382,-122.4132,"(37.783817971088, -122.413169902858)",Voice In
1010599,11/25/11 14:56,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 16TH ST and CAPP ST,9,Mission,MISSION,37.76511,-122.4187,"(37.765109904243, -122.418698582168)",Voice In
1010507,11/25/11 12:14,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1282 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.778,-122.4162,"(37.777994659774, -122.416172955369)",Voice In
1010492,11/25/11 11:25,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 8TH ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.77543,-122.4106,"(37.7754282084565, -122.410610672643)",Voice In
1010467,11/25/11 10:49,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"315 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78263,-122.4143,"(37.782635608614, -122.41434028135)",Voice In
1010466,11/25/11 10:48,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"324 LARKIN ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78094,-122.4169,"(37.780940987789, -122.416885181996)",Voice In
1010463,11/25/11 10:46,2011,12/8/11 12:07,12/8/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78472,-122.4109,"(37.784721952922, -122.410910872077)",Voice In
1010439,11/25/11 10:02,2011,12/1/11 6:07,12/1/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1555 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.76961,-122.4478,"(37.769607841855, -122.447814653926)",Voice In
1010433,11/25/11 9:50,2011,12/8/11 12:07,12/8/11 12:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and RODGERS ST,6,South of Market,SOUTHERN,37.77545,-122.4095,"(37.7754509013937, -122.409481340161)",Voice In
1010423,11/25/11 9:20,2011,12/6/11 11:07,12/6/11 11:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1010422,11/25/11 9:19,2011,11/29/11 11:21,11/29/11 11:21,Closed,Case Resolved - Encampment and garbage picked up.,zzRPD Neighborhood Service Area 7 Queue - DO NOT USE,Rec and Park Requests,Encampment,encampment,Park - Park_Patrol,Illegal_Encampment,"Youngblood-Coleman Playground, 1398 HUDSON ST, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.73877,-122.3845,"(37.738768033, -122.3845016)",Voice In
1010211,11/24/11 10:52,2011,11/24/11 13:07,11/24/11 13:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1255 POLK ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.78839,-122.4204,"(37.788392142677, -122.420384944067)",Voice In
1010186,11/24/11 9:10,2011,11/30/11 6:07,11/30/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 5TH ST and BLUXOME ST,6,South of Market,SOUTHERN,37.77594,-122.398,"(37.7759411609503, -122.39796943063)",Voice In
1010175,11/24/11 7:42,2011,12/1/11 7:07,12/1/11 7:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GRAFTON AVE and PLYMOUTH AVE,11,Ingleside,TARAVAL,37.72003,-122.4561,"(37.7200332174766, -122.456133626016)",Voice In
1010156,11/23/11 23:55,2011,11/24/11 6:07,11/24/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Not associated with a specific address,,,,0,0,,Web Self Service
1010010,11/23/11 15:44,2011,11/28/11 6:07,11/28/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"366 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78162,-122.4168,"(37.781625351793, -122.41682345483)",Voice In
1010009,11/23/11 15:43,2011,11/28/11 6:07,11/28/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"350 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78168,-122.4162,"(37.781677209468, -122.416156959089)",Voice In
1010008,11/23/11 15:42,2011,11/28/11 6:07,11/28/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of BREEN PL and MCALLISTER ST,6,Civic Center,TENDERLOIN,37.78062,-122.4161,"(37.7806150407705, -122.416137978855)",Voice In
1010007,11/23/11 15:41,2011,11/28/11 6:07,11/28/11 6:07,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and HYDE ST,6,Tenderloin,TENDERLOIN,37.78445,-122.4161,"(37.7844488799773, -122.416071804149)",Voice In
