CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
5450707,1/10/16 12:36,2016,1/10/16 16:45,1/10/16 16:45,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2425 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76211799,-122.4356844,"(37.762117994573, -122.435684426019)",1118,0
5590219,2/22/16 5:56,2016,2/22/16 22:18,2/22/16 22:18,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2425 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76211799,-122.4356844,"(37.762117994573, -122.435684426019)",1120,0
3812499,7/9/14 14:21,2014,7/9/14 7:37,7/9/14 7:37,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of IRVING ST and GREAT HWY,4,Outer Sunset,37.76212731,-122.5096222,"(37.7621273108938, -122.509622194304)",1122,0
4957304,7/31/15 14:02,2015,3/25/16 15:29,3/25/16 15:29,Closed,Case Resolved -,SFMTA - Muni System Feedback Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MARKET ST and COLLINGWOOD ST,8,Castro,37.76213762,-122.436242,"(37.7621376247544, -122.436241954257)",1124,0
5244256,11/1/15 12:19,2015,11/1/15 15:42,11/1/15 15:42,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MARKET ST and COLLINGWOOD ST,8,Castro,37.76213762,-122.436242,"(37.7621376247544, -122.436241954257)",1126,0
5388031,12/19/15 6:37,2015,12/19/15 15:09,12/19/15 15:09,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of COLLINGWOOD ST and MARKET ST,8,Castro,37.76213762,-122.436242,"(37.7621376247544, -122.436241954257)",1128,0
5360254,12/9/15 16:08,2015,12/10/15 6:50,12/10/15 6:50,Closed,Case Completed - resolved: done by Hot Spot crew,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3228 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76217086,-122.4156357,"(37.762170859921, -122.415635694213)",1130,0
5823685,5/2/16 17:42,2016,5/2/16 21:16,5/3/16 0:25,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 161233507,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3228 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76217086,-122.4156357,"(37.762170859921, -122.415635694213)",1132,0
5265206,11/8/15 9:46,2015,11/9/15 1:00,11/9/15 1:00,Closed,Case Completed - resolved: cleaned around,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3228 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76217086,-122.4156357,"(37.762170859921, -122.415635694213)",1134,0
5488397,1/21/16 11:44,2016,1/22/16 19:06,1/22/16 19:06,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3228 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76217086,-122.4156357,"(37.762170859921, -122.415635694213)",1136,0
5637868,3/6/16 14:02,2016,3/7/16 6:00,3/7/16 6:00,Closed,"Case Resolved - Public Works dose not move Homeless Camps, only cleans after them.  Notified SFPD for assistance.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3228 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76217086,-122.4156357,"(37.762170859921, -122.415635694213)",1138,0
5314827,11/24/15 8:17,2015,11/24/15 17:33,11/24/15 17:33,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3230 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76218916,-122.4156976,"(37.762189161172, -122.415697563154)",1140,0
5726835,4/4/16 8:07,2016,4/4/16 15:47,4/4/16 15:47,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"400 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,37.7621916,-122.4353186,"(37.762191595667, -122.435318585803)",1142,0
5734972,4/6/16 8:12,2016,4/6/16 14:38,4/6/16 14:38,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"400 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,37.7621916,-122.4353186,"(37.762191595667, -122.435318585803)",1144,0
5487374,1/21/16 8:38,2016,1/21/16 20:39,1/21/16 20:39,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"400 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Castro,37.7621916,-122.4353186,"(37.762191595667, -122.435318585803)",1146,0
5731564,4/5/16 9:36,2016,4/5/16 23:03,4/5/16 23:03,Closed,Case Resolved - SFPD Dispatcher 249 CAD# 1252 - CLOSED,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"598 HAMPSHIRE ST, SAN FRANCISCO, CA, 94110",10,Mission,37.7621953,-122.4083733,"(37.762195295304, -122.408373271744)",1148,0
5381841,12/16/15 17:02,2015,,12/16/15 18:48,Open,new,RPD Park Patrol Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1150,0
5521532,1/31/16 16:21,2016,2/1/16 1:00,2/1/16 1:00,Closed,Case Completed - resolved: Per LP swept debri Homeless Encampment    done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1152,0
5794247,4/24/16 10:21,2016,4/24/16 12:24,4/24/16 12:24,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1154,0
5837317,5/6/16 7:03,2016,5/6/16 9:59,5/6/16 9:59,Closed,Case Resolved - area clean but encampement occupied - advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1156,0
5263313,11/7/15 11:08,2015,11/9/15 4:20,11/9/15 4:20,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1158,0
5327542,11/29/15 11:22,2015,12/1/15 1:00,12/1/15 1:00,Closed,Case Completed - resolved: Cleaned around,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1160,0
5589499,2/21/16 16:42,2016,2/22/16 1:00,2/22/16 1:00,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2502 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219538,-122.4362916,"(37.762195379528, -122.436291609415)",1162,0
5451892,1/10/16 23:39,2016,3/25/16 13:42,3/25/16 13:42,Closed,Case Transferred - Sent to SFMTA Security & Enforcement and Muni Facilities Maintenance,SFMTA - Muni System Feedback Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2475 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219812,-122.4359135,"(37.762198121557, -122.435913508408)",1164,0
5422285,1/1/16 9:53,2016,1/1/16 11:19,1/1/16 11:19,Closed,Case Completed - resolved: claimed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2475 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219812,-122.4359135,"(37.762198121557, -122.435913508408)",1166,0
5345340,12/4/15 13:53,2015,12/6/15 13:30,12/6/15 13:30,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1168,0
5712420,3/30/16 5:43,2016,3/30/16 8:12,3/30/16 8:12,Closed,Case Resolved - advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1170,0
5594409,2/23/16 6:37,2016,2/24/16 1:43,2/24/16 1:43,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1172,0
5300602,11/19/15 12:01,2015,11/20/15 9:58,11/20/15 9:58,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1174,0
5548658,2/8/16 17:19,2016,2/8/16 19:28,2/8/16 19:28,Closed,Case Resolved - Reported to SFPD dispatch. An officer will be out to inspect.,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1176,0
5589719,2/21/16 18:56,2016,2/21/16 22:36,2/21/16 22:36,Closed,Case Completed - Case Resolved: Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2500 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76219831,-122.4364423,"(37.762198307297, -122.436442264281)",1178,0
5360650,12/9/15 17:34,2015,12/10/15 6:16,12/10/15 6:16,Closed,Case Completed - resolved: Box for Zone Supervisor done by hot spot,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2196 FOLSOM ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76220259,-122.4152053,"(37.762202592498, -122.41520525549)",1180,0
5639289,3/7/16 8:54,2016,3/8/16 6:17,3/8/16 6:17,Closed,Case Resolved - cleaned around,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1182,0
5715070,3/30/16 16:00,2016,3/30/16 16:54,3/30/16 16:54,Closed,Case Transferred - Corrected EFORM SR#5715288,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1184,0
5738671,4/7/16 7:40,2016,4/7/16 8:13,4/7/16 8:13,Closed,Case Resolved - sfpd notified/ pubikc works doesn't remove people,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1186,0
5793996,4/24/16 8:21,2016,4/24/16 8:38,4/24/16 8:38,Closed,Case Resolved - brush up done - occupied advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1188,0
5809339,4/28/16 11:25,2016,4/28/16 12:36,4/28/16 12:36,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1190,0
5843880,5/8/16 12:03,2016,,5/8/16 12:04,Open,open,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRISON ST and 18TH ST,9,Mission,37.76222933,-122.4128438,"(37.7622293284155, -122.412843768871)",1192,0
5288625,11/16/15 9:41,2015,11/16/15 16:36,11/16/15 16:36,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2800 17TH ST, SAN FRANCISCO, CA, 94110",8,Eureka Valley,37.76223402,-122.4384453,"(37.762234024879, -122.438445313555)",1194,0
5410006,12/28/15 12:45,2015,12/28/15 22:15,12/28/15 22:15,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3997 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76227308,-122.4349469,"(37.762273081228, -122.434946875818)",1196,0
5386179,12/18/15 10:50,2015,12/18/15 17:20,12/18/15 17:20,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"4059 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76228158,-122.4365777,"(37.762281575878, -122.436577742703)",1198,0
5317511,11/24/15 16:23,2015,12/2/15 4:35,12/2/15 4:35,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"17 HARTFORD ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76228316,-122.433897,"(37.762283162481, -122.433896950782)",1200,0
5827977,5/3/16 16:57,2016,,5/4/16 9:43,Open,accepted,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3100 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76231276,-122.4131041,"(37.762312759293, -122.413104114594)",1202,0
5305635,11/20/15 17:44,2015,11/21/15 11:38,11/21/15 11:38,Closed,Case Completed - resolved: on private property,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"15 HARTFORD ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76231413,-122.4339,"(37.762314126589, -122.433900031827)",1204,0
5795114,4/24/16 17:34,2016,4/25/16 19:31,4/25/16 19:31,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"760 ILLINOIS ST, SAN FRANCISCO, CA, 94107",10,Dogpatch,37.76232814,-122.3878004,"(37.762328144071, -122.387800386332)",1206,0
5347054,12/5/15 0:41,2015,12/8/15 3:03,12/8/15 3:03,Closed,Case Completed - resolved: SFPD issue. Not DPW responsibility to move homeless. Run area daily and remove debris.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"519 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.7623833,-122.4070177,"(37.762383297515, -122.407017702591)",1208,0
5409408,12/28/15 10:46,2015,12/29/15 8:02,12/29/15 8:02,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3991 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76238378,-122.4348653,"(37.762383779796, -122.434865265005)",1210,0
5419597,12/31/15 10:40,2015,12/31/15 15:44,12/31/15 15:44,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3979 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76239913,-122.4346116,"(37.76239913289, -122.434611622489)",1212,0
5325733,11/28/15 11:35,2015,11/29/15 13:47,11/29/15 13:47,Closed,Handled - Police CAD# 153330882 assigned; Call Closed: 2015-11-29 13:47:08,Police - Homeless Concerns Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and,8,Castro,37.76240858,-122.4364369,"(37.762408579, -122.436436899)",1214,0
5712466,3/30/16 6:51,2016,3/30/16 15:49,3/30/16 15:49,Closed,Case Resolved - cad 160900720    done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3943 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.7624427,-122.4338919,"(37.762442698347, -122.433891858947)",1216,0
5591809,2/22/16 11:49,2016,2/22/16 22:33,2/22/16 22:33,Closed,Case Completed - Case Resolved: cleaned around,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"4070 17TH ST, SAN FRANCISCO, CA, 94114",8,Corona Heights,37.76250164,-122.4367247,"(37.762501644343, -122.436724695788)",1218,0
5818170,5/1/16 8:51,2016,5/1/16 14:08,5/1/16 14:08,Closed,Case Resolved - SFPD Dispatcher 163 CAD# 1423  -CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3887 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.7625235,-122.4325568,"(37.762523495428, -122.432556792096)",1220,0
5376134,12/15/15 8:16,2015,12/15/15 19:03,12/15/15 19:03,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3993 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76254767,-122.4350864,"(37.762547667099, -122.435086387309)",1222,0
5322178,11/26/15 12:47,2015,11/28/15 6:45,11/28/15 6:45,Closed,Case Completed - resolved: box for Homeless crew,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3993 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76254767,-122.4350864,"(37.762547667099, -122.435086387309)",1224,0
5367514,12/11/15 19:30,2015,12/12/15 2:53,12/12/15 2:53,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3993 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76254767,-122.4350864,"(37.762547667099, -122.435086387309)",1226,0
5499993,1/25/16 11:22,2016,1/28/16 0:49,1/28/16 0:49,Closed,Case Completed - resolved: Box for Zone Supervisor,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3993 17TH ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76254767,-122.4350864,"(37.762547667099, -122.435086387309)",1228,0
5665566,3/14/16 23:06,2016,3/15/16 0:11,3/15/16 0:11,Closed,Case Resolved - sfpd notified ... Public works doesn't remove people,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and HARTFORD ST,8,Castro,37.76255084,-122.4340625,"(37.7625508365939, -122.434062474267)",1230,0
5788059,4/21/16 19:01,2016,4/21/16 20:29,4/21/16 20:29,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and HARTFORD ST,8,Castro,37.76255084,-122.4340625,"(37.7625508365939, -122.434062474267)",1232,0
5318550,11/25/15 8:26,2015,11/25/15 16:31,11/25/15 16:31,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and HARTFORD ST,8,Castro,37.76255084,-122.4340625,"(37.7625508365939, -122.434062474267)",1234,0
5263655,11/7/15 13:04,2015,4/11/16 18:43,4/11/16 18:43,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2450 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76256474,-122.4359644,"(37.762564738942, -122.43596437052)",1236,0
5748961,4/10/16 17:34,2016,4/10/16 18:13,4/10/16 18:13,Closed,Case Resolved - 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"740 ILLINOIS ST, SAN FRANCISCO, CA, 94107",10,Dogpatch,37.76257384,-122.3878205,"(37.762573836147, -122.387820489609)",1238,0
5829007,5/4/16 7:30,2016,5/4/16 8:45,5/4/16 8:45,Closed,Case Resolved - brush up and advised sfpd - occupied,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SYCAMORE ST and VALENCIA ST,8,Mission,37.76257895,-122.4216625,"(37.762578950908, -122.421662529216)",1240,0
5820720,5/2/16 9:53,2016,5/2/16 12:30,5/2/16 12:30,Closed,Case Resolved - occupied - advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"470 TREAT AVE, SAN FRANCISCO, CA, 94110",9,Mission,37.76260676,-122.4140181,"(37.762606757789, -122.414018069697)",1242,0
5653539,3/10/16 16:51,2016,3/10/16 18:03,3/10/16 18:03,Closed,Case Resolved - Advised SFPD CAD#160702693,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MARKET ST and CASTRO ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1244,0
5469551,1/15/16 15:57,2016,1/16/16 8:13,1/16/16 8:13,Closed,Case Completed - resolved: citizen sitting on a bench,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and CASTRO ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1246,0
5287424,11/15/15 19:06,2015,11/16/15 1:00,11/16/15 1:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and CASTRO ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1248,0
3285787,1/18/14 17:05,2014,1/18/14 19:15,1/18/14 19:15,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of CASTRO ST and MARKET ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1250,0
5409996,12/28/15 12:42,2015,12/29/15 3:24,12/29/15 3:24,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and CASTRO ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1252,0
5463317,1/13/16 21:27,2016,1/14/16 2:32,1/14/16 2:32,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 17TH ST and CASTRO ST,8,Castro,37.76267081,-122.4351881,"(37.7626708067676, -122.435188059501)",1254,0
5066248,9/4/15 11:01,2015,9/4/15 15:22,9/4/15 15:22,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1534 CHURCH ST, SAN FRANCISCO, CA, 94131",8,Mission Dolores,37.76267307,-122.4285572,"(37.762673074155, -122.428557186536)",1256,0
5790600,4/22/16 14:47,2016,4/23/16 1:10,4/23/16 1:10,Closed,Case Resolved - CAD#161132483,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2400 MARKET ST, SAN FRANCISCO, CA, 94114",8,Corona Heights,37.76270848,-122.4352508,"(37.762708483564, -122.435250750082)",1258,0
5451699,1/10/16 20:49,2016,4/11/16 19:01,4/11/16 19:01,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2395 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76271597,-122.4346449,"(37.762715968134, -122.434644856358)",1260,0
5586656,2/20/16 11:05,2016,2/20/16 11:27,2/20/16 11:27,Closed,Case Completed - Case Resolved: SFPD#7-  also  advised  Muni  Central #39,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2395 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76271597,-122.4346449,"(37.762715968134, -122.434644856358)",1262,0
5448807,1/9/16 13:23,2016,1/9/16 14:57,1/9/16 14:57,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2395 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76271597,-122.4346449,"(37.762715968134, -122.434644856358)",1264,0
5559161,2/11/16 13:51,2016,2/12/16 7:42,2/12/16 7:42,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2395 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76271597,-122.4346449,"(37.762715968134, -122.434644856358)",1266,0
5387826,12/18/15 19:59,2015,12/19/15 2:42,12/19/15 2:42,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2432 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76273799,-122.4357771,"(37.762737990506, -122.435777117297)",1268,0
5506226,1/26/16 16:50,2016,1/27/16 0:58,1/27/16 0:58,Closed,Case Completed - resolved: ADVISED SFPD and Sent L/P TO BRUSH UP,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2432 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,37.76273799,-122.4357771,"(37.762737990506, -122.435777117297)",1270,0
5023976,8/22/15 14:02,2015,8/24/15 10:00,8/24/15 10:00,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of PENNSYLVANIA AVE and 18TH ST,10,Potrero Hill,37.76275549,-122.3936126,"(37.7627554940401, -122.393612607129)",1272,0
5815527,4/29/16 22:15,2016,4/30/16 1:04,4/30/16 1:04,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 161210053,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"242 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,37.76281153,-122.4184105,"(37.762811532929, -122.418410466807)",1274,0
2931035,10/10/13 18:04,2013,10/10/13 21:21,10/10/13 21:21,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"630 VALENCIA ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,37.76286953,-122.4218508,"(37.762869526814, -122.421850849423)",1276,0
